"Subject" "Activity_No." "Activity_Name2" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAccMag-mean()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroJerkMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
2 1 "WALKING" -0.081949634 0.27252924 0.27252924 0.47551163 -0.0020605491 -0.96383175 -0.82050342 -0.54737596 -0.86259817 -0.29734115 -0.29734115 -0.32370844 -0.45105168 -0.63319332 -0.34492915 -0.10964598 -0.58143931 -0.67408982
2 1 "WALKING" -0.065978179 0.081505715 0.081505715 0.51695767 -0.11635036 -0.93373183 -0.83772365 -0.62052237 -0.92190823 -0.29433279 -0.29433279 -0.29885768 -0.47725335 -0.62472881 -0.31885191 -0.15135343 -0.58522801 -0.67414777
2 1 "WALKING" 0.096490864 0.099092056 0.099092056 0.63407273 0.10406777 -0.93800355 -0.7763568 -0.52332493 -0.87864945 -0.30302458 -0.30302458 -0.32072101 -0.46148716 -0.61996538 -0.37557211 -0.29745023 -0.57877981 -0.70519291
2 1 "WALKING" 0.097011659 0.0057959016 0.0057959016 0.3496097 0.045208999 -0.95758765 -0.81534333 -0.53712382 -0.94222352 -0.2773393 -0.2773393 -0.28934742 -0.43614923 -0.6122662 -0.34426555 -0.14531931 -0.58835017 -0.68976689
2 1 "WALKING" -0.020736375 0.21715341 0.21715341 0.31103763 -0.051110535 -0.95737568 -0.77913005 -0.48688889 -0.82471487 -0.29566445 -0.29566445 -0.33653393 -0.48524322 -0.65281864 -0.39115054 -0.22795872 -0.61912806 -0.70190657
2 1 "WALKING" -0.051602832 0.25387523 0.25387523 0.26945335 0.20947319 -0.96085255 -0.74160732 -0.47470951 -0.63410204 -0.32535221 -0.32535221 -0.35109235 -0.5120166 -0.65087145 -0.37330608 -0.30470997 -0.64983532 -0.68232786
2 1 "WALKING" -0.16667315 0.19183585 0.19183585 0.41525094 0.080077956 -0.93721698 -0.72446709 -0.6988329 -0.75944809 -0.29114892 -0.29114892 -0.25164244 -0.4959017 -0.61026981 -0.22517345 -0.063484134 -0.61123014 -0.6329537
2 1 "WALKING" -0.13382253 0.033402236 0.033402236 0.30648691 -0.1240169 -0.94433246 -0.71491194 -0.59762878 -0.64234549 -0.27056279 -0.27056279 -0.25648752 -0.50627633 -0.63219483 -0.31339238 -0.075578607 -0.56949789 -0.6544939
2 1 "WALKING" -0.10248857 0.041279415 0.041279415 -0.032237341 -0.16261109 -0.95279307 -0.701335 -0.13740498 -0.82030355 -0.3276947 -0.3276947 -0.36804681 -0.52785449 -0.66620431 -0.37846149 -0.16913142 -0.59232795 -0.71159205
2 3 "WALKING_DOWNSTAIRS" -0.20181727 -0.20374704 -0.20374704 -0.084085839 0.33248965 -0.90764352 -0.67510169 0.4805777 -0.6757572 -0.12430303 -0.12430303 -0.22784285 -0.52118948 -0.6300678 0.083042145 -0.092527511 -0.61501925 -0.64450597
2 3 "WALKING_DOWNSTAIRS" -0.080817322 -0.083767351 -0.083767351 0.028809052 0.11607444 -0.91256794 -0.67033131 0.34949925 -0.46160584 -0.10552119 -0.10552119 -0.23473327 -0.51689956 -0.6477052 0.055918606 -0.17082609 -0.66841826 -0.69171053
2 3 "WALKING_DOWNSTAIRS" -0.27145775 0.12096806 0.12096806 -0.18453383 0.29191523 -0.92385508 -0.91346982 -0.53772189 0.11154459 -0.10058114 -0.10058114 -0.16939165 -0.29102649 -0.62234332 0.21402701 0.12159975 -0.55428315 -0.61673384
2 3 "WALKING_DOWNSTAIRS" -0.35275072 0.098218355 0.098218355 -0.37911815 0.19122334 -0.94007398 -0.77978796 -0.32316515 0.045069566 -0.14905178 -0.14905178 -0.22978496 -0.27650586 -0.65572203 0.070760315 0.032464282 -0.56104072 -0.64847251
2 3 "WALKING_DOWNSTAIRS" -0.14897232 0.37774607 0.37774607 -0.44588619 -0.012229886 -0.94994795 -0.90914736 -0.6590519 -0.71371114 -0.15765539 -0.15765539 -0.25588863 -0.40134671 -0.66380035 0.0015644208 -0.025543527 -0.62730392 -0.69065951
2 3 "WALKING_DOWNSTAIRS" -0.014428324 0.26028359 0.26028359 -0.4618506 -0.15759675 -0.94650672 -0.55792128 0.00057478552 -0.53397224 -0.067723063 -0.067723063 -0.13216426 -0.22654753 -0.62999502 0.13971799 0.088223207 -0.48889093 -0.6911152
2 3 "WALKING_DOWNSTAIRS" -0.068633582 -0.12350896 -0.12350896 -0.38029495 -0.2107682 -0.94166873 -0.7927815 0.12610576 -0.70467315 0.0023212269 0.0023212269 -0.10538787 -0.17349511 -0.60001868 0.23917911 0.13734169 -0.44569222 -0.62175188
2 3 "WALKING_DOWNSTAIRS" 0.021681481 -0.3532023 -0.3532023 -0.32599051 -0.17646806 -0.87787059 -0.83718626 -0.52383709 -0.7949384 0.04472448 0.04472448 -0.076905901 -0.21479759 -0.56070113 0.25742941 0.041303032 -0.62197528 -0.60054825
2 3 "WALKING_DOWNSTAIRS" 0.03663134 -0.051561452 -0.051561452 0.09505409 -0.25923011 -0.8123196 -0.76728282 -0.34729443 -0.84911673 -0.0023411896 -0.0023411896 -0.060200133 -0.27524992 -0.57046925 0.18872991 0.01697794 -0.63895922 -0.59722129
2 3 "WALKING_DOWNSTAIRS" -0.1611005 0.23766805 0.23766805 -0.15585772 0.038232843 -0.87752771 -0.74137062 -0.018543824 -0.76354315 -0.024937961 -0.024937961 -0.21704593 -0.40902437 -0.57249992 0.083528564 -0.010748613 -0.47840464 -0.56448582
2 3 "WALKING_DOWNSTAIRS" -0.23043186 0.36047613 0.36047613 -0.32160172 0.033344772 -0.70552494 -0.62102452 -0.60567581 -0.83425468 0.052560497 0.052560497 -0.084508427 -0.4032089 -0.5213111 0.12079996 0.20363238 -0.56864099 -0.52903525
2 3 "WALKING_DOWNSTAIRS" -0.25381877 0.42555729 0.42555729 0.030623487 0.1210314 -0.74064413 -0.84640057 -0.44177953 0.046411411 0.12893655 0.12893655 0.079570165 -0.089072619 -0.47278732 0.30026445 0.36875291 -0.3265025 -0.52474865
2 3 "WALKING_DOWNSTAIRS" -0.32029112 0.44873637 0.44873637 0.14102181 -0.051354261 -0.89053662 -0.8935756 -0.55652452 -0.51870179 0.094128675 0.094128675 0.013084426 -0.010071583 -0.49454896 0.3005439 0.26692168 -0.35255672 -0.52328686
2 3 "WALKING_DOWNSTAIRS" -0.30843821 -0.034671283 -0.034671283 0.19169561 0.039098176 -0.85821622 -0.92956859 -0.45455457 -0.7313943 0.0003484156 0.0003484156 -0.09178968 -0.11656143 -0.46188581 0.3642846 0.11672652 -0.30073256 -0.35158265
2 3 "WALKING_DOWNSTAIRS" -0.16620404 -0.25623021 -0.25623021 0.38817522 -0.044688034 -0.83686355 -0.87045721 -0.25918629 -0.49775948 -0.0072374035 -0.0072374035 -0.10779639 -0.14297328 -0.45836398 0.3171069 0.092151904 -0.31026073 -0.32179946
2 3 "WALKING_DOWNSTAIRS" 0.072272684 0.33814319 0.33814319 0.10523703 -0.015983374 -0.87678349 -0.72902456 -0.030140534 -0.69963809 0.13469472 0.13469472 0.049063696 -0.21410736 -0.4457915 0.30028262 0.24176545 -0.36575602 -0.38328331
2 3 "WALKING_DOWNSTAIRS" -0.23249602 0.41825585 0.41825585 0.081150819 0.12388048 -0.83200377 -0.7984379 0.033616239 -0.6851256 0.19090465 0.19090465 0.13216284 -0.24206682 -0.42583855 0.39132405 0.32803319 -0.41739456 -0.39070221
2 3 "WALKING_DOWNSTAIRS" -0.39684716 -0.21583544 -0.21583544 0.23722794 0.023455186 -0.87221572 -0.52757865 0.45587008 -0.80656739 0.33559069 0.33559069 0.092238809 -0.048151922 -0.49324822 0.32888273 0.19250786 -0.36480379 -0.57938496
2 3 "WALKING_DOWNSTAIRS" -0.39213995 0.41396529 0.41396529 0.21591104 -0.020445903 -0.79037846 -0.64484843 0.0078113766 -0.12234969 0.10780756 0.10780756 -0.026131675 0.057263322 -0.47317965 0.095448039 0.093383908 -0.32514935 -0.5114557
2 3 "WALKING_DOWNSTAIRS" -0.43117175 0.30914483 0.30914483 -0.02207956 0.10118832 -0.82039941 -0.75588699 -0.48561942 -0.27185879 0.02219691 0.02219691 -0.017262658 -0.00057704683 -0.44926707 0.17208263 0.13152859 -0.32862047 -0.44839275
2 3 "WALKING_DOWNSTAIRS" -0.31192721 -0.21261107 -0.21261107 -0.26431918 -0.011267544 -0.91170512 -0.66166909 0.35203872 -0.86944543 0.1109127 0.1109127 -0.018520016 -0.22515801 -0.47914892 0.36842891 0.015992593 -0.4289621 -0.54043223
2 3 "WALKING_DOWNSTAIRS" -0.1833383 -0.23857694 -0.23857694 -0.12906856 -0.33420095 -0.85228685 -0.80929826 -0.34956234 -0.5430647 0.20566744 0.20566744 0.14153919 -0.051002175 -0.42454197 0.47375142 0.29288081 -0.41388511 -0.51010613
2 3 "WALKING_DOWNSTAIRS" -0.27153948 -0.32438027 -0.32438027 -0.43997137 -0.36663677 -0.71671253 -0.82348076 -0.10536793 -0.6700919 0.17531459 0.17531459 0.13425871 0.0043070361 -0.40084122 0.32847412 0.17256864 -0.46747834 -0.49736529
2 3 "WALKING_DOWNSTAIRS" -0.21677194 -0.22536576 -0.22536576 -0.36310981 -0.061511558 -0.67908284 -0.67721611 -0.75283291 -0.8129136 0.13859626 0.13859626 0.14293687 -0.098487161 -0.32195407 0.25407808 0.18196273 -0.40677425 -0.43470969
2 2 "WALKING_UPSTAIRS" -0.21178581 0.4985904 0.4985904 -0.058536952 0.33611429 -0.94018465 -0.73578622 -0.61887837 -0.74174442 -0.080257381 -0.080257381 -0.38252998 -0.17445908 -0.65836877 -0.18689934 -0.28084713 -0.57231393 -0.69811554
2 2 "WALKING_UPSTAIRS" -0.21557343 0.11462028 0.11462028 0.04957806 0.035050203 -0.89242327 -0.82770641 -0.77820754 -0.66683071 -0.13481802 -0.13481802 -0.34697355 -0.2954055 -0.60303429 -0.15135449 -0.30383611 -0.51279145 -0.66840736
2 2 "WALKING_UPSTAIRS" -0.23553945 -0.098539447 -0.098539447 0.24211335 -0.045434869 -0.88645731 -0.66228698 -0.47054645 -0.64126738 -0.21663016 -0.21663016 -0.43515274 -0.2693784 -0.64053932 -0.32350849 -0.33820836 -0.52955812 -0.70938128
2 2 "WALKING_UPSTAIRS" -0.33197953 0.052038385 0.052038385 0.38379033 0.2561044 -0.91154778 -0.93717429 -0.8685296 -0.64038499 -0.22012732 -0.22012732 -0.4522697 -0.18047776 -0.62997984 -0.22182173 -0.30336639 -0.47656216 -0.67510178
2 2 "WALKING_UPSTAIRS" -0.52758544 -0.35719365 -0.35719365 0.41647764 -0.18185021 -0.85914104 -0.69992907 -0.66609678 -0.57598538 -0.13444434 -0.13444434 -0.34586017 -0.20923231 -0.5639145 -0.10751374 -0.18219509 -0.44260409 -0.58940453
2 2 "WALKING_UPSTAIRS" -0.4955178 -0.4404206 -0.4404206 0.34745193 -0.30345385 -0.89198841 -0.83689183 -0.73405489 -0.71503581 -0.20964669 -0.20964669 -0.40042745 -0.18983489 -0.58162518 -0.15942127 -0.26895024 -0.47960329 -0.59024656
2 2 "WALKING_UPSTAIRS" -0.18551492 -0.51899315 -0.51899315 0.36083609 -0.18798587 -0.94284583 -0.87905841 -0.78771014 -0.68474871 -0.2313004 -0.2313004 -0.39817718 -0.19737797 -0.56790694 -0.25590789 -0.29710733 -0.44669593 -0.60549276
2 2 "WALKING_UPSTAIRS" -0.18955729 -0.20032327 -0.20032327 0.32919342 -0.3939043 -0.86714285 -0.82675297 -0.52235717 -0.64462904 -0.10673119 -0.10673119 -0.32464141 -0.21754223 -0.50764623 -0.13739158 -0.25043493 -0.4698539 -0.54342429
2 2 "WALKING_UPSTAIRS" -0.45001096 0.18305259 0.18305259 0.26202952 -0.31100896 -0.86098254 -0.84832626 -0.32909036 -0.66111539 -0.15130127 -0.15130127 -0.43453318 -0.22856455 -0.51316009 -0.1899777 -0.35638998 -0.44398003 -0.47950234
2 2 "WALKING_UPSTAIRS" -0.38757098 0.038928058 0.038928058 0.097801185 -0.3717382 -0.9296608 -0.89282039 -0.33740183 -0.38601497 -0.066013136 -0.066013136 -0.37446221 -0.1685337 -0.54491105 -0.0512056 -0.26509309 -0.45477271 -0.56906769
2 2 "WALKING_UPSTAIRS" -0.31715972 0.06496958 0.06496958 0.32577897 -0.40399185 -0.87658402 -0.67548164 -0.77165521 -0.66354101 -0.014524538 -0.014524538 -0.30112207 -0.18838598 -0.49120709 -0.14785566 -0.22878081 -0.42039003 -0.5437345
2 2 "WALKING_UPSTAIRS" -0.33380822 0.29702122 0.29702122 0.44965724 -0.14843901 -0.91269167 -0.71405404 -0.6834275 -0.56089197 -0.13155587 -0.13155587 -0.33102753 -0.093705423 -0.53770173 -0.15877225 -0.12045877 -0.35605769 -0.52010701
2 2 "WALKING_UPSTAIRS" -0.29487216 0.089442575 0.089442575 0.085776267 0.051829385 -0.94889777 -0.53311443 -0.61338594 -0.20127141 -0.16213231 -0.16213231 -0.35491072 -0.083455424 -0.60423294 -0.28183788 -0.22885148 -0.46758322 -0.57827013
2 2 "WALKING_UPSTAIRS" -0.43601915 -0.070025639 -0.070025639 -0.016577769 0.10902883 -0.91244237 -0.76071942 -0.7700561 -0.77873673 -0.094184308 -0.094184308 -0.25329332 -0.17567552 -0.56414543 -0.060310064 0.023235527 -0.35613125 -0.59097769
2 2 "WALKING_UPSTAIRS" -0.41501091 -0.0079308147 -0.0079308147 0.035209035 -0.048875454 -0.93591412 -0.79202193 -0.63580173 -0.34921451 -0.025631528 -0.025631528 -0.2581634 -0.12134538 -0.50851563 -0.073569887 0.071368066 -0.33881188 -0.56083805
2 2 "WALKING_UPSTAIRS" -0.49132977 -0.13827233 -0.13827233 0.19615638 0.072364217 -0.92235472 -0.73967103 -0.33732002 -0.10212212 -0.048290474 -0.048290474 -0.31490523 -0.051873198 -0.4973354 -0.19659158 -0.045443761 -0.41014724 -0.50896167
2 2 "WALKING_UPSTAIRS" -0.53098094 -0.0105803 -0.0105803 0.47256805 0.16772845 -0.92342874 -0.76585309 -0.64592197 -0.81044665 -0.078116487 -0.078116487 -0.24646959 -0.096342847 -0.46603963 -0.20273931 -0.012561749 -0.34411167 -0.46632865
2 2 "WALKING_UPSTAIRS" -0.51388047 -0.10179199 -0.10179199 0.04679168 0.19908902 -0.94129556 -0.77694745 0.24202924 -0.46065481 -0.016179243 -0.016179243 -0.35979074 -0.12699625 -0.57712838 -0.22024203 -0.3685373 -0.40557815 -0.57903337
2 2 "WALKING_UPSTAIRS" -0.37039796 8.6361939e-05 8.6361939e-05 0.30801637 0.085049004 -0.96606171 -0.84992406 -0.71525441 -0.82404066 -0.094050402 -0.094050402 -0.32552221 -0.24995911 -0.59579767 -0.20439161 -0.21574063 -0.38991559 -0.57199318
2 2 "WALKING_UPSTAIRS" -0.29208855 -0.12525648 -0.12525648 0.080577694 0.11037635 -0.94571822 -0.71291044 -0.58892895 -0.67717285 -0.12146549 -0.12146549 -0.3516524 -0.044025884 -0.55681645 -0.25178786 -0.23417738 -0.29645799 -0.58495231
2 2 "WALKING_UPSTAIRS" -0.5126721 -0.22520464 -0.22520464 -0.019592828 -0.10077324 -0.8929909 -0.68405442 -0.37647717 -0.58888875 -0.12116392 -0.12116392 -0.35838811 -0.055344501 -0.51421844 -0.25218023 -0.3097119 -0.32829577 -0.54933187
2 2 "WALKING_UPSTAIRS" -0.57474865 -0.2397268 -0.2397268 0.021522231 -0.23143402 -0.93342069 -0.57116174 -0.40699932 -0.02662846 -0.15994137 -0.15994137 -0.33935726 -0.21613981 -0.54453173 -0.2479414 -0.27808454 -0.44472906 -0.52033839
2 2 "WALKING_UPSTAIRS" -0.44898564 0.14960568 0.14960568 -0.1968226 0.087830235 -0.95164801 -0.73938113 -0.77461266 -0.44808557 -0.11619563 -0.11619563 -0.29715295 -0.082389128 -0.49510696 -0.13349481 -0.21923681 -0.37787157 -0.46888293
2 2 "WALKING_UPSTAIRS" -0.52030115 -0.0087125025 -0.0087125025 0.16908058 -0.11812461 -0.91802237 -0.78547006 -0.44691011 -0.50831187 -0.034947423 -0.034947423 -0.17440367 -0.035201447 -0.44214219 -0.092305608 -0.068503103 -0.36410874 -0.44219048
2 2 "WALKING_UPSTAIRS" -0.47485406 -0.25909156 -0.25909156 0.35349019 -0.15596293 -0.89461341 -0.80746327 -0.60683672 -0.65041273 -0.038048798 -0.038048798 -0.17703433 -0.11751865 -0.45290861 -0.065237963 -0.052766145 -0.34048211 -0.42210835
2 5 "STANDING" 0.070315755 -0.16005103 -0.16005103 -0.078551582 0.13239006 -0.99686847 -0.076184396 -0.57176126 -0.7410777 -0.81900561 -0.81900561 -0.93072763 -0.84216556 -0.93713454 -0.78755193 -0.91376897 -0.85107229 -0.90369827
2 5 "STANDING" -0.24333071 -0.2720543 -0.2720543 0.19772773 0.068201073 -0.99975205 -0.71916201 -0.29874419 -0.56347437 -0.9305174 -0.9305174 -0.96431469 -0.91837107 -0.97238234 -0.94897344 -0.94758746 -0.93589587 -0.96708576
2 5 "STANDING" -0.38180989 0.11375902 0.11375902 -0.26502962 -0.019312611 -0.99990615 0.094254522 -0.79593944 -0.56702358 -0.94762367 -0.94762367 -0.98926809 -0.95437813 -0.99229376 -0.97345461 -0.99119654 -0.97244099 -0.99359092
2 5 "STANDING" -0.75249447 -0.13577097 -0.13577097 -0.630097 0.052208861 -0.99995146 0.064010099 -0.17339501 0.19670405 -0.96286027 -0.96286027 -0.98742203 -0.9735813 -0.99146426 -0.97508372 -0.98690045 -0.97886492 -0.98865388
2 5 "STANDING" -0.78726132 -0.15665083 -0.15665083 -0.41231545 0.040791858 -0.99993367 -0.90893367 -0.69121952 -0.36532465 -0.98478083 -0.98478083 -0.98557926 -0.97896092 -0.98942562 -0.97962981 -0.98540283 -0.97764078 -0.98782169
2 5 "STANDING" -0.54216958 -0.086402373 -0.086402373 0.31442219 0.37634107 -0.99973985 -0.36670305 -0.89316499 -0.60862223 -0.97482993 -0.97482993 -0.98700058 -0.97779412 -0.99075167 -0.97834452 -0.98615559 -0.97668005 -0.98926324
2 5 "STANDING" -0.2589672 -0.60984365 -0.60984365 -0.063921926 -0.069807997 -0.99992151 -0.45854022 -0.76213811 -0.87151321 -0.97137593 -0.97137593 -0.98663206 -0.98415914 -0.99259023 -0.97993872 -0.98784859 -0.98380018 -0.99369823
2 5 "STANDING" -0.095699598 -0.68094396 -0.68094396 -0.19874546 -0.16120289 -0.99991199 -0.75359107 -0.90976634 -0.86817408 -0.98789028 -0.98789028 -0.98725864 -0.99085952 -0.99357783 -0.98650857 -0.99072381 -0.99166202 -0.99310852
2 5 "STANDING" -0.10859668 -0.25576657 -0.25576657 0.31852906 -0.1114933 -0.99991121 -0.93627159 -0.93835743 -0.71693504 -0.99092262 -0.99092262 -0.98871731 -0.99083185 -0.99418304 -0.99089392 -0.99005305 -0.99176017 -0.99447359
2 5 "STANDING" -0.19564111 0.27130386 0.27130386 0.18514226 -0.21981177 -0.99995346 -0.83944104 -0.96046161 -0.89619128 -0.98681085 -0.98681085 -0.9906122 -0.98630597 -0.99174631 -0.98709296 -0.98882941 -0.98524454 -0.99264043
2 5 "STANDING" -0.13029314 0.13885416 0.13885416 -0.10446519 -0.0055013959 -0.99995248 -0.92321788 -0.92200685 -0.65564449 -0.98228348 -0.98228348 -0.9897584 -0.98114518 -0.98718101 -0.98389762 -0.98903004 -0.98027419 -0.98887058
2 5 "STANDING" -0.6445583 0.21714969 0.21714969 -0.41870632 0.21794684 -0.999926 0.074698794 -0.45336386 0.31986177 -0.86854957 -0.86854957 -0.98149544 -0.92822939 -0.98905329 -0.86296661 -0.97745422 -0.96185527 -0.98683199
2 5 "STANDING" -0.22164493 -0.09968751 -0.09968751 -0.58361261 0.20219423 -0.99989277 0.020213468 -0.90145187 -0.1916011 -0.96632737 -0.96632737 -0.99164756 -0.97475764 -0.99407543 -0.98219017 -0.98952155 -0.98608456 -0.99536805
2 5 "STANDING" -0.21706628 -0.58769353 -0.58769353 -0.61641879 -0.063251214 -0.999909 -0.73232752 -0.73425233 -0.66480462 -0.98422645 -0.98422645 -0.99109511 -0.98398356 -0.9914188 -0.98485399 -0.98913297 -0.98551397 -0.99241529
2 5 "STANDING" -0.029067779 -0.52119618 -0.52119618 -0.37769374 -0.019259793 -0.99994127 -0.92844519 -0.70502201 -0.12199128 -0.98900009 -0.98900009 -0.99039115 -0.98398079 -0.99092686 -0.99163492 -0.99054833 -0.98501983 -0.99141374
2 5 "STANDING" -0.034841645 -0.34574885 -0.34574885 -0.32159639 0.018472544 -0.99995809 -0.85300412 -0.88272479 -0.71358057 -0.98768494 -0.98768494 -0.99055968 -0.98919628 -0.99406423 -0.99082312 -0.99401186 -0.98949114 -0.99417893
2 5 "STANDING" -0.17093375 -0.28821828 -0.28821828 -0.117469 -0.13947757 -0.99993687 -0.75235085 -0.88937215 -0.87257534 -0.99159143 -0.99159143 -0.99317231 -0.99262805 -0.9947108 -0.9909917 -0.99519703 -0.99395156 -0.99608561
2 5 "STANDING" -0.049791186 -0.31302833 -0.31302833 0.0063403452 -0.18677127 -0.99995593 -0.90992332 -0.84762211 -0.85275179 -0.99373428 -0.99373428 -0.98825686 -0.98817484 -0.99233835 -0.98978232 -0.98616946 -0.97988372 -0.99096404
2 5 "STANDING" -0.2255807 -0.26392849 -0.26392849 -0.12008136 -0.16506045 -0.99997459 -0.90689629 -0.86073707 -0.81925293 -0.99047019 -0.99047019 -0.98733733 -0.98397612 -0.99134492 -0.98777215 -0.98574822 -0.97969016 -0.98989829
2 5 "STANDING" -0.33128206 -0.31438718 -0.31438718 -0.37957299 -0.2321367 -0.9999763 -0.76101363 -0.93148104 -0.86400598 -0.9898978 -0.9898978 -0.99197977 -0.98836159 -0.9941671 -0.993787 -0.99258903 -0.98433215 -0.99404871
2 5 "STANDING" -0.25092101 -0.31307229 -0.31307229 -0.40085455 -0.20445898 -0.99996704 -0.79192904 -0.91141812 -0.60061842 -0.98745777 -0.98745777 -0.98884241 -0.98880551 -0.99490124 -0.9894627 -0.98896172 -0.99076494 -0.99576165
2 5 "STANDING" -0.21782611 -0.10014321 -0.10014321 -0.18665942 0.096447091 -0.99994825 -0.64499058 -0.96274763 -0.60363417 -0.98993859 -0.98993859 -0.9914478 -0.98606828 -0.99436494 -0.9902907 -0.98988012 -0.99070209 -0.99525357
2 5 "STANDING" -0.20425107 -0.50310804 -0.50310804 0.16017967 0.30448064 -0.99967147 -0.85284343 -0.93060115 -0.77084988 -0.99153285 -0.99153285 -0.99214121 -0.97248141 -0.98805069 -0.97696766 -0.98350261 -0.92899912 -0.97828577
2 4 "SITTING" -0.26765985 0.28876577 0.28876577 -0.082168071 -0.0042501259 -0.99900662 -0.52333272 -0.70834853 -0.66878941 -0.82806184 -0.82806184 -0.95995333 -0.92413781 -0.97310214 -0.78849483 -0.9599821 -0.96362526 -0.97490393
2 4 "SITTING" -0.090788578 -0.039462078 -0.039462078 0.1901803 -0.060966066 -0.99975746 0.62620249 -0.13760124 -0.77577236 -0.91344234 -0.91344234 -0.9765544 -0.91997103 -0.98531035 -0.94752054 -0.97161843 -0.97647615 -0.98288999
2 4 "SITTING" -0.047599601 0.20134522 0.20134522 0.10406326 -0.085314754 -0.99982672 -0.31106336 -0.91963192 0.18075034 -0.97296602 -0.97296602 -0.99008496 -0.9408174 -0.99222436 -0.96503004 -0.98759986 -0.97575232 -0.99137473
2 4 "SITTING" -0.10591717 0.10732213 0.10732213 0.033481184 -0.043818429 -0.99989311 -0.69031062 -0.93102232 -0.17695307 -0.99056061 -0.99056061 -0.98883896 -0.9704349 -0.99270375 -0.98879358 -0.98644311 -0.9827766 -0.98977351
2 4 "SITTING" -0.1825866 -0.097025631 -0.097025631 0.36648429 -0.017156541 -0.99975267 -0.95475382 -0.89673213 -0.65105622 -0.98534754 -0.98534754 -0.97814975 -0.98153241 -0.98904091 -0.94755725 -0.93980725 -0.97733828 -0.98030652
2 4 "SITTING" -0.14041096 -0.46764524 -0.46764524 0.31395138 -0.61508336 -0.99966607 -0.90464063 -0.79870946 -0.57982068 -0.98397466 -0.98397466 -0.9754022 -0.98524766 -0.98460977 -0.94515533 -0.93984725 -0.97167702 -0.97877029
2 4 "SITTING" -0.069315411 -0.31520713 -0.31520713 -0.39995299 -0.94444057 -0.99991253 -0.85696385 -0.9041466 -0.90567627 -0.9927293 -0.9927293 -0.98850412 -0.99287885 -0.99173399 -0.98315878 -0.97796805 -0.97533233 -0.98265704
2 4 "SITTING" -0.18089949 -0.36243321 -0.36243321 0.097175885 -0.62496165 -0.9999712 -0.96177355 -0.86505678 -0.84057046 -0.99780169 -0.99780169 -0.99377072 -0.99696952 -0.99706429 -0.99581052 -0.99345512 -0.99675023 -0.99739784
2 4 "SITTING" -0.21520892 -0.44051814 -0.44051814 -0.064767368 -0.38250522 -0.99995072 -0.92469475 -0.76648657 -0.67283551 -0.99681148 -0.99681148 -0.99190024 -0.99604099 -0.99578028 -0.99300527 -0.99180529 -0.99327551 -0.99411621
2 4 "SITTING" -0.024087925 -0.045026979 -0.045026979 -0.35425024 -0.17675245 -0.99996235 -0.56804263 -0.660805 -0.39440079 -0.98740627 -0.98740627 -0.99149588 -0.98400971 -0.99243041 -0.98169124 -0.99076285 -0.97700046 -0.98995837
2 4 "SITTING" 0.63706751 -0.26116142 -0.26116142 -0.37284949 -0.26144153 -0.99995069 -0.69627617 -0.92562309 -0.87157011 -0.98373283 -0.98373283 -0.98981535 -0.97722221 -0.9893036 -0.97799745 -0.98657392 -0.96976167 -0.98337876
2 4 "SITTING" -0.16497053 0.50324413 0.50324413 0.032231242 0.43383137 -0.99868161 -0.010346068 -0.71032167 -0.19327638 -0.64631757 -0.64631757 -0.96330882 -0.52700445 -0.97396794 -0.43387145 -0.94178346 -0.93202499 -0.94764756
2 4 "SITTING" -0.19580606 0.069557279 0.069557279 -0.19890351 0.4040621 -0.99821909 -0.47215753 -0.94669209 0.33423184 -0.96104204 -0.96104204 -0.98530251 -0.64886607 -0.99196677 -0.96822846 -0.98627451 -0.88398431 -0.99343762
